Station,Year,Month,Day,Night,DayLimit,NightLimit,Name,City,State,Type
MUM02,2015,8,65.0,57.0,65,55,Bandra,Mumbai,Maharashtra,Commercial
MUM02,2015,9,65.0,59.0,65,55,Bandra,Mumbai,Maharashtra,Commercial
MUM02,2015,10,63.0,55.0,65,55,Bandra,Mumbai,Maharashtra,Commercial
MUM02,2015,11,62.0,56.0,65,55,Bandra,Mumbai,Maharashtra,Commercial
MUM02,2015,12,62.0,54.0,65,55,Bandra,Mumbai,Maharashtra,Commercial
MUM03,2015,1,70.0,60.0,65,55,"MPCB, HQ",Mumbai,Maharashtra,Commercial
MUM03,2015,2,69.0,59.0,65,55,"MPCB, HQ",Mumbai,Maharashtra,Commercial
MUM03,2015,3,69.0,58.0,65,55,"MPCB, HQ",Mumbai,Maharashtra,Commercial
MUM03,2015,4,68.0,59.0,65,55,"MPCB, HQ",Mumbai,Maharashtra,Commercial
MUM03,2015,5,67.0,59.0,65,55,"MPCB, HQ",Mumbai,Maharashtra,Commercial
MUM03,2015,6,69.0,60.0,65,55,"MPCB, HQ",Mumbai,Maharashtra,Commercial
MUM03,2015,7,70.0,60.0,65,55,"MPCB, HQ",Mumbai,Maharashtra,Commercial
MUM03,2015,8,69.0,59.0,65,55,"MPCB, HQ",Mumbai,Maharashtra,Commercial
MUM03,2015,9,69.0,60.0,65,55,"MPCB, HQ",Mumbai,Maharashtra,Commercial
MUM03,2015,10,69.0,59.0,65,55,"MPCB, HQ",Mumbai,Maharashtra,Commercial
MUM03,2015,11,68.0,60.0,65,55,"MPCB, HQ",Mumbai,Maharashtra,Commercial
MUM03,2015,12,68.0,59.0,65,55,"MPCB, HQ",Mumbai,Maharashtra,Commercial
MUM04,2015,1,68.0,61.0,65,55,Thane,Mumbai,Maharashtra,Commercial
MUM04,2015,2,73.0,61.0,65,55,Thane,Mumbai,Maharashtra,Commercial
MUM04,2015,3,65.0,61.0,65,55,Thane,Mumbai,Maharashtra,Commercial
MUM04,2015,4,65.0,60.0,65,55,Thane,Mumbai,Maharashtra,Commercial
MUM04,2015,5,65.0,61.0,65,55,Thane,Mumbai,Maharashtra,Commercial
MUM04,2015,6,89.0,87.0,65,55,Thane,Mumbai,Maharashtra,Commercial
MUM04,2015,7,84.0,83.0,65,55,Thane,Mumbai,Maharashtra,Commercial
MUM04,2015,8,70.0,71.0,65,55,Thane,Mumbai,Maharashtra,Commercial
MUM04,2015,9,69.0,69.0,65,55,Thane,Mumbai,Maharashtra,Commercial
MUM04,2015,10,76.0,75.0,65,55,Thane,Mumbai,Maharashtra,Commercial
MUM04,2015,11,75.0,75.0,65,55,Thane,Mumbai,Maharashtra,Commercial
MUM04,2015,12,76.0,76.0,65,55,Thane,Mumbai,Maharashtra,Commercial
MUM05,2015,1,70.0,67.0,50,40,VASHI Hospital,Navi Mumbai,Maharashtra,Silence
MUM05,2015,2,70.0,66.0,50,40,VASHI Hospital,Navi Mumbai,Maharashtra,Silence
MUM05,2015,3,70.0,66.0,50,40,VASHI Hospital,Navi Mumbai,Maharashtra,Silence
MUM05,2015,4,68.0,64.0,50,40,VASHI Hospital,Navi Mumbai,Maharashtra,Silence
MUM05,2015,5,66.0,62.0,50,40,VASHI Hospital,Navi Mumbai,Maharashtra,Silence
MUM05,2015,6,68.0,63.0,50,40,VASHI Hospital,Navi Mumbai,Maharashtra,Silence
MUM05,2015,7,68.0,63.0,50,40,VASHI Hospital,Navi Mumbai,Maharashtra,Silence
MUM05,2015,8,67.0,63.0,50,40,VASHI Hospital,Navi Mumbai,Maharashtra,Silence
MUM05,2015,9,68.0,63.0,50,40,VASHI Hospital,Navi Mumbai,Maharashtra,Silence
MUM05,2015,10,68.0,64.0,50,40,VASHI Hospital,Navi Mumbai,Maharashtra,Silence
MUM05,2015,11,68.0,64.0,50,40,VASHI Hospital,Navi Mumbai,Maharashtra,Silence
MUM05,2015,12,68.0,65.0,50,40,VASHI Hospital,Navi Mumbai,Maharashtra,Silence
MUM06,2015,1,62.0,54.0,75,70,Kandivali,Mumbai,Maharashtra,Industrial
MUM06,2015,2,62.0,55.0,75,70,Kandivali,Mumbai,Maharashtra,Industrial
MUM06,2015,3,61.0,55.0,75,70,Kandivali,Mumbai,Maharashtra,Industrial
MUM06,2015,4,62.0,55.0,75,70,Kandivali,Mumbai,Maharashtra,Industrial
MUM06,2015,5,62.0,55.0,75,70,Kandivali,Mumbai,Maharashtra,Industrial
MUM06,2015,6,64.0,59.0,75,70,Kandivali,Mumbai,Maharashtra,Industrial
MUM06,2015,7,64.0,58.0,75,70,Kandivali,Mumbai,Maharashtra,Industrial
MUM06,2015,8,62.0,56.0,75,70,Kandivali,Mumbai,Maharashtra,Industrial
MUM06,2015,9,62.0,56.0,75,70,Kandivali,Mumbai,Maharashtra,Industrial
MUM06,2015,10,62.0,54.0,75,70,Kandivali,Mumbai,Maharashtra,Industrial
MUM06,2015,11,61.0,55.0,75,70,Kandivali,Mumbai,Maharashtra,Industrial
MUM06,2015,12,60.0,54.0,75,70,Kandivali,Mumbai,Maharashtra,Industrial
MUM07,2015,1,59.0,57.0,75,70,Powai,Mumbai,Maharashtra,Industrial
MUM07,2015,2,60.0,58.0,75,70,Powai,Mumbai,Maharashtra,Industrial
MUM07,2015,3,59.0,56.0,75,70,Powai,Mumbai,Maharashtra,Industrial
MUM07,2015,4,59.0,56.0,75,70,Powai,Mumbai,Maharashtra,Industrial
MUM07,2015,5,59.0,55.0,75,70,Powai,Mumbai,Maharashtra,Industrial
MUM07,2015,6,63.0,60.0,75,70,Powai,Mumbai,Maharashtra,Industrial
MUM07,2015,7,61.0,58.0,75,70,Powai,Mumbai,Maharashtra,Industrial
MUM07,2015,8,61.0,59.0,75,70,Powai,Mumbai,Maharashtra,Industrial
MUM07,2015,9,60.0,58.0,75,70,Powai,Mumbai,Maharashtra,Industrial
MUM07,2015,10,60.0,57.0,75,70,Powai,Mumbai,Maharashtra,Industrial
MUM07,2015,11,61.0,57.0,75,70,Powai,Mumbai,Maharashtra,Industrial
MUM07,2015,12,59.0,55.0,75,70,Powai,Mumbai,Maharashtra,Industrial
MUM08,2015,1,63.0,55.0,55,45,Chembur,Mumbai,Maharashtra,Residential
MUM08,2015,2,63.0,55.0,55,45,Chembur,Mumbai,Maharashtra,Residential
MUM08,2015,3,63.0,55.0,55,45,Chembur,Mumbai,Maharashtra,Residential
MUM08,2015,4,63.0,56.0,55,45,Chembur,Mumbai,Maharashtra,Residential
MUM08,2015,5,63.0,56.0,55,45,Chembur,Mumbai,Maharashtra,Residential
MUM08,2015,6,65.0,61.0,55,45,Chembur,Mumbai,Maharashtra,Residential
MUM08,2015,7,69.0,69.0,55,45,Chembur,Mumbai,Maharashtra,Residential
MUM08,2015,8,73.0,71.0,55,45,Chembur,Mumbai,Maharashtra,Residential
MUM08,2015,9,74.0,78.0,55,45,Chembur,Mumbai,Maharashtra,Residential
MUM08,2015,10,70.0,63.0,55,45,Chembur,Mumbai,Maharashtra,Residential
MUM08,2015,11,63.0,56.0,55,45,Chembur,Mumbai,Maharashtra,Residential
MUM08,2015,12,63.0,56.0,55,45,Chembur,Mumbai,Maharashtra,Residential
MUM09,2015,1,70.0,67.0,75,70,Andheri,Mumbai,Maharashtra,Industrial
MUM09,2015,2,71.0,67.0,75,70,Andheri,Mumbai,Maharashtra,Industrial
MUM09,2015,3,70.0,67.0,75,70,Andheri,Mumbai,Maharashtra,Industrial
MUM09,2015,4,71.0,67.0,75,70,Andheri,Mumbai,Maharashtra,Industrial
MUM09,2015,5,71.0,67.0,75,70,Andheri,Mumbai,Maharashtra,Industrial
MUM09,2015,6,71.0,69.0,75,70,Andheri,Mumbai,Maharashtra,Industrial
MUM09,2015,7,71.0,69.0,75,70,Andheri,Mumbai,Maharashtra,Industrial
MUM09,2015,8,70.0,67.0,75,70,Andheri,Mumbai,Maharashtra,Industrial
MUM09,2015,9,70.0,67.0,75,70,Andheri,Mumbai,Maharashtra,Industrial
MUM09,2015,10,70.0,67.0,75,70,Andheri,Mumbai,Maharashtra,Industrial
MUM09,2015,11,72.0,68.0,75,70,Andheri,Mumbai,Maharashtra,Industrial
MUM09,2015,12,75.0,68.0,75,70,Andheri,Mumbai,Maharashtra,Industrial
MUM10,2015,1,73.0,68.0,65,55,CST,Mumbai,Maharashtra,Commercial
MUM10,2015,2,73.0,68.0,65,55,CST,Mumbai,Maharashtra,Commercial
MUM10,2015,3,72.0,67.0,65,55,CST,Mumbai,Maharashtra,Commercial
MUM10,2015,4,72.0,68.0,65,55,CST,Mumbai,Maharashtra,Commercial
MUM10,2015,5,72.0,68.0,65,55,CST,Mumbai,Maharashtra,Commercial
MUM10,2015,6,75.0,71.0,65,55,CST,Mumbai,Maharashtra,Commercial
MUM10,2015,7,74.0,71.0,65,55,CST,Mumbai,Maharashtra,Commercial
MUM10,2015,8,73.0,68.0,65,55,CST,Mumbai,Maharashtra,Commercial
MUM10,2015,9,73.0,68.0,65,55,CST,Mumbai,Maharashtra,Commercial
MUM10,2015,10,73.0,67.0,65,55,CST,Mumbai,Maharashtra,Commercial
MUM10,2015,11,73.0,68.0,65,55,CST,Mumbai,Maharashtra,Commercial
MUM10,2015,12,73.0,68.0,65,55,CST,Mumbai,Maharashtra,Commercial
BEN01,2016,1,60.0,56.0,55,45,BTM,Bengaluru,Karnataka,Residential
BEN01,2016,2,61.0,55.0,55,45,BTM,Bengaluru,Karnataka,Residential
BEN01,2016,3,61.0,55.0,55,45,BTM,Bengaluru,Karnataka,Residential
BEN01,2016,4,58.0,54.0,55,45,BTM,Bengaluru,Karnataka,Residential
BEN01,2016,5,61.0,55.0,55,45,BTM,Bengaluru,Karnataka,Residential
BEN01,2016,6,64.0,55.0,55,45,BTM,Bengaluru,Karnataka,Residential
BEN01,2016,7,64.0,58.0,55,45,BTM,Bengaluru,Karnataka,Residential
BEN01,2016,8,66.0,61.0,55,45,BTM,Bengaluru,Karnataka,Residential
BEN01,2016,9,66.0,57.0,55,45,BTM,Bengaluru,Karnataka,Residential
BEN01,2016,10,66.0,61.0,55,45,BTM,Bengaluru,Karnataka,Residential
BEN01,2016,11,66.0,57.0,55,45,BTM,Bengaluru,Karnataka,Residential
BEN01,2016,12,66.0,56.0,55,45,BTM,Bengaluru,Karnataka,Residential
BEN02,2016,1,67.0,61.0,65,55,Marathahalli,Bengaluru,Karnataka,Commercial
BEN02,2016,2,66.0,59.0,65,55,Marathahalli,Bengaluru,Karnataka,Commercial
BEN02,2016,3,66.0,60.0,65,55,Marathahalli,Bengaluru,Karnataka,Commercial
BEN02,2016,4,67.0,61.0,65,55,Marathahalli,Bengaluru,Karnataka,Commercial
BEN02,2016,5,67.0,61.0,65,55,Marathahalli,Bengaluru,Karnataka,Commercial
BEN02,2016,6,69.0,63.0,65,55,Marathahalli,Bengaluru,Karnataka,Commercial
BEN02,2016,7,68.0,63.0,65,55,Marathahalli,Bengaluru,Karnataka,Commercial
BEN02,2016,8,69.0,63.0,65,55,Marathahalli,Bengaluru,Karnataka,Commercial
BEN02,2016,9,68.0,62.0,65,55,Marathahalli,Bengaluru,Karnataka,Commercial
BEN02,2016,10,68.0,62.0,65,55,Marathahalli,Bengaluru,Karnataka,Commercial
BEN02,2016,11,66.0,61.0,65,55,Marathahalli,Bengaluru,Karnataka,Commercial
BEN02,2016,12,67.0,62.0,65,55,Marathahalli,Bengaluru,Karnataka,Commercial
BEN03,2016,1,58.0,48.0,55,45,Nisarga Bhawan,Bengaluru,Karnataka,Residential
BEN03,2016,2,57.0,47.0,55,45,Nisarga Bhawan,Bengaluru,Karnataka,Residential
BEN03,2016,3,56.0,48.0,55,45,Nisarga Bhawan,Bengaluru,Karnataka,Residential
BEN03,2016,4,58.0,50.0,55,45,Nisarga Bhawan,Bengaluru,Karnataka,Residential
BEN03,2016,5,58.0,53.0,55,45,Nisarga Bhawan,Bengaluru,Karnataka,Residential
BEN03,2016,6,57.0,50.0,55,45,Nisarga Bhawan,Bengaluru,Karnataka,Residential
BEN03,2016,7,59.0,50.0,55,45,Nisarga Bhawan,Bengaluru,Karnataka,Residential
BEN03,2016,8,59.0,58.0,55,45,Nisarga Bhawan,Bengaluru,Karnataka,Residential
BEN03,2016,9,55.0,59.0,55,45,Nisarga Bhawan,Bengaluru,Karnataka,Residential
BEN03,2016,10,61.0,60.0,55,45,Nisarga Bhawan,Bengaluru,Karnataka,Residential
BEN03,2016,11,57.0,50.0,55,45,Nisarga Bhawan,Bengaluru,Karnataka,Residential
BEN03,2016,12,58.0,49.0,55,45,Nisarga Bhawan,Bengaluru,Karnataka,Residential
BEN04,2016,1,66.0,58.0,65,55,Parisar Bhawan,Bengaluru,Karnataka,Commercial
BEN04,2016,2,66.0,60.0,65,55,Parisar Bhawan,Bengaluru,Karnataka,Commercial
BEN04,2016,3,66.0,59.0,65,55,Parisar Bhawan,Bengaluru,Karnataka,Commercial
BEN04,2016,4,66.0,59.0,65,55,Parisar Bhawan,Bengaluru,Karnataka,Commercial
BEN04,2016,5,66.0,59.0,65,55,Parisar Bhawan,Bengaluru,Karnataka,Commercial
BEN04,2016,6,63.0,60.0,65,55,Parisar Bhawan,Bengaluru,Karnataka,Commercial
BEN04,2016,7,64.0,64.0,65,55,Parisar Bhawan,Bengaluru,Karnataka,Commercial
BEN04,2016,8,65.0,64.0,65,55,Parisar Bhawan,Bengaluru,Karnataka,Commercial
BEN04,2016,9,63.0,63.0,65,55,Parisar Bhawan,Bengaluru,Karnataka,Commercial
BEN04,2016,10,64.0,61.0,65,55,Parisar Bhawan,Bengaluru,Karnataka,Commercial
BEN04,2016,11,65.0,60.0,65,55,Parisar Bhawan,Bengaluru,Karnataka,Commercial
BEN04,2016,12,70.0,69.0,65,55,Parisar Bhawan,Bengaluru,Karnataka,Commercial
BEN05,2016,1,56.0,54.0,75,70,Peeniya,Bengaluru,Karnataka,Industrial
BEN05,2016,2,57.0,55.0,75,70,Peeniya,Bengaluru,Karnataka,Industrial
BEN05,2016,3,56.0,55.0,75,70,Peeniya,Bengaluru,Karnataka,Industrial
BEN05,2016,4,56.0,55.0,75,70,Peeniya,Bengaluru,Karnataka,Industrial
BEN05,2016,5,56.0,55.0,75,70,Peeniya,Bengaluru,Karnataka,Industrial
BEN05,2016,6,56.0,55.0,75,70,Peeniya,Bengaluru,Karnataka,Industrial
BEN05,2016,7,56.0,54.0,75,70,Peeniya,Bengaluru,Karnataka,Industrial
BEN05,2016,8,57.0,55.0,75,70,Peeniya,Bengaluru,Karnataka,Industrial
BEN05,2016,9,57.0,63.0,75,70,Peeniya,Bengaluru,Karnataka,Industrial
BEN05,2016,10,56.0,56.0,75,70,Peeniya,Bengaluru,Karnataka,Industrial
BEN05,2016,11,56.0,55.0,75,70,Peeniya,Bengaluru,Karnataka,Industrial
BEN05,2016,12,56.0,55.0,75,70,Peeniya,Bengaluru,Karnataka,Industrial
BEN06,2016,1,72.0,64.0,65,55,Yeshwanthpur,Bengaluru,Karnataka,Commercial
BEN06,2016,2,72.0,64.0,65,55,Yeshwanthpur,Bengaluru,Karnataka,Commercial
BEN06,2016,3,72.0,63.0,65,55,Yeshwanthpur,Bengaluru,Karnataka,Commercial
BEN06,2016,4,72.0,63.0,65,55,Yeshwanthpur,Bengaluru,Karnataka,Commercial
BEN06,2016,5,72.0,65.0,65,55,Yeshwanthpur,Bengaluru,Karnataka,Commercial
BEN06,2016,6,73.0,65.0,65,55,Yeshwanthpur,Bengaluru,Karnataka,Commercial
BEN06,2016,7,73.0,65.0,65,55,Yeshwanthpur,Bengaluru,Karnataka,Commercial
BEN06,2016,8,73.0,65.0,65,55,Yeshwanthpur,Bengaluru,Karnataka,Commercial
BEN06,2016,9,72.0,64.0,65,55,Yeshwanthpur,Bengaluru,Karnataka,Commercial
BEN06,2016,10,72.0,64.0,65,55,Yeshwanthpur,Bengaluru,Karnataka,Commercial
BEN06,2016,11,72.0,63.0,65,55,Yeshwanthpur,Bengaluru,Karnataka,Commercial
BEN06,2016,12,72.0,64.0,65,55,Yeshwanthpur,Bengaluru,Karnataka,Commercial
BEN07,2016,1,60.0,55.0,50,40,R.V.C.E.,Bengaluru,Karnataka,Silence
BEN07,2016,2,61.0,55.0,50,40,R.V.C.E.,Bengaluru,Karnataka,Silence
BEN07,2016,3,60.0,54.0,50,40,R.V.C.E.,Bengaluru,Karnataka,Silence
BEN07,2016,4,59.0,55.0,50,40,R.V.C.E.,Bengaluru,Karnataka,Silence
BEN07,2016,5,60.0,55.0,50,40,R.V.C.E.,Bengaluru,Karnataka,Silence
BEN07,2016,6,61.0,56.0,50,40,R.V.C.E.,Bengaluru,Karnataka,Silence
BEN07,2016,7,60.0,56.0,50,40,R.V.C.E.,Bengaluru,Karnataka,Silence
BEN07,2016,8,61.0,56.0,50,40,R.V.C.E.,Bengaluru,Karnataka,Silence
BEN07,2016,9,60.0,56.0,50,40,R.V.C.E.,Bengaluru,Karnataka,Silence
BEN07,2016,10,60.0,55.0,50,40,R.V.C.E.,Bengaluru,Karnataka,Silence
BEN07,2016,11,59.0,56.0,50,40,R.V.C.E.,Bengaluru,Karnataka,Silence
BEN07,2016,12,59.0,54.0,50,40,R.V.C.E.,Bengaluru,Karnataka,Silence
BEN08,2016,1,68.0,60.0,75,70,Whitefield,Bengaluru,Karnataka,Industrial
BEN08,2016,2,66.0,60.0,75,70,Whitefield,Bengaluru,Karnataka,Industrial
BEN08,2016,3,66.0,61.0,75,70,Whitefield,Bengaluru,Karnataka,Industrial
BEN08,2016,4,66.0,61.0,75,70,Whitefield,Bengaluru,Karnataka,Industrial
BEN08,2016,5,70.0,65.0,75,70,Whitefield,Bengaluru,Karnataka,Industrial
BEN08,2016,6,68.0,63.0,75,70,Whitefield,Bengaluru,Karnataka,Industrial
BEN08,2016,7,68.0,63.0,75,70,Whitefield,Bengaluru,Karnataka,Industrial
BEN08,2016,8,67.0,63.0,75,70,Whitefield,Bengaluru,Karnataka,Industrial
BEN08,2016,9,67.0,62.0,75,70,Whitefield,Bengaluru,Karnataka,Industrial
BEN08,2016,10,66.0,61.0,75,70,Whitefield,Bengaluru,Karnataka,Industrial
BEN08,2016,11,66.0,60.0,75,70,Whitefield,Bengaluru,Karnataka,Industrial
BEN08,2016,12,71.0,66.0,75,70,Whitefield,Bengaluru,Karnataka,Industrial
BEN09,2016,1,64.0,56.0,50,40,NIMHANS,Bengaluru,Karnataka,Silence
BEN09,2016,2,61.0,53.0,50,40,NIMHANS,Bengaluru,Karnataka,Silence
BEN09,2016,3,60.0,54.0,50,40,NIMHANS,Bengaluru,Karnataka,Silence
BEN09,2016,4,68.0,60.0,50,40,NIMHANS,Bengaluru,Karnataka,Silence
BEN09,2016,5,69.0,83.0,50,40,NIMHANS,Bengaluru,Karnataka,Silence
BEN09,2016,6,62.0,57.0,50,40,NIMHANS,Bengaluru,Karnataka,Silence
BEN09,2016,7,63.0,58.0,50,40,NIMHANS,Bengaluru,Karnataka,Silence
BEN09,2016,8,63.0,58.0,50,40,NIMHANS,Bengaluru,Karnataka,Silence
BEN09,2016,9,62.0,55.0,50,40,NIMHANS,Bengaluru,Karnataka,Silence
BEN09,2016,10,61.0,54.0,50,40,NIMHANS,Bengaluru,Karnataka,Silence
BEN09,2016,11,60.0,54.0,50,40,NIMHANS,Bengaluru,Karnataka,Silence
BEN09,2016,12,61.0,56.0,50,40,NIMHANS,Bengaluru,Karnataka,Silence
BEN10,2016,1,63.0,59.0,55,45,Domlur,Bengaluru,Karnataka,Residential
BEN10,2016,2,64.0,59.0,55,45,Domlur,Bengaluru,Karnataka,Residential
BEN10,2016,3,63.0,57.0,55,45,Domlur,Bengaluru,Karnataka,Residential
BEN10,2016,4,62.0,56.0,55,45,Domlur,Bengaluru,Karnataka,Residential
BEN10,2016,5,63.0,58.0,55,45,Domlur,Bengaluru,Karnataka,Residential
BEN10,2016,6,66.0,60.0,55,45,Domlur,Bengaluru,Karnataka,Residential
BEN10,2016,7,66.0,61.0,55,45,Domlur,Bengaluru,Karnataka,Residential
BEN10,2016,8,66.0,61.0,55,45,Domlur,Bengaluru,Karnataka,Residential
BEN10,2016,9,63.0,58.0,55,45,Domlur,Bengaluru,Karnataka,Residential
BEN10,2016,10,62.0,55.0,55,45,Domlur,Bengaluru,Karnataka,Residential
BEN10,2016,11,63.0,58.0,55,45,Domlur,Bengaluru,Karnataka,Residential
BEN10,2016,12,67.0,60.0,55,45,Domlur,Bengaluru,Karnataka,Residential
CHE01,2016,1,66.0,58.0,50,40,Eye Hospital,Chennai,Tamil Nadu,Silence
CHE01,2016,2,63.0,55.0,50,40,Eye Hospital,Chennai,Tamil Nadu,Silence
CHE01,2016,3,66.0,58.0,50,40,Eye Hospital,Chennai,Tamil Nadu,Silence
CHE01,2016,4,66.0,60.0,50,40,Eye Hospital,Chennai,Tamil Nadu,Silence
CHE01,2016,5,69.0,61.0,50,40,Eye Hospital,Chennai,Tamil Nadu,Silence
CHE01,2016,6,69.0,61.0,50,40,Eye Hospital,Chennai,Tamil Nadu,Silence
CHE01,2016,7,66.0,60.0,50,40,Eye Hospital,Chennai,Tamil Nadu,Silence
CHE01,2016,8,64.0,60.0,50,40,Eye Hospital,Chennai,Tamil Nadu,Silence
CHE01,2016,9,67.0,63.0,50,40,Eye Hospital,Chennai,Tamil Nadu,Silence
CHE01,2016,10,68.0,58.0,50,40,Eye Hospital,Chennai,Tamil Nadu,Silence
CHE01,2016,11,67.0,56.0,50,40,Eye Hospital,Chennai,Tamil Nadu,Silence
CHE01,2016,12,67.0,58.0,50,40,Eye Hospital,Chennai,Tamil Nadu,Silence
CHE02,2016,1,76.0,69.0,75,70,Guindy,Chennai,Tamil Nadu,Industrial
CHE02,2016,2,76.0,66.0,75,70,Guindy,Chennai,Tamil Nadu,Industrial
CHE02,2016,3,76.0,67.0,75,70,Guindy,Chennai,Tamil Nadu,Industrial
CHE02,2016,4,76.0,68.0,75,70,Guindy,Chennai,Tamil Nadu,Industrial
CHE02,2016,5,77.0,70.0,75,70,Guindy,Chennai,Tamil Nadu,Industrial
CHE02,2016,6,76.0,70.0,75,70,Guindy,Chennai,Tamil Nadu,Industrial
CHE02,2016,7,76.0,69.0,75,70,Guindy,Chennai,Tamil Nadu,Industrial
CHE02,2016,8,76.0,70.0,75,70,Guindy,Chennai,Tamil Nadu,Industrial
CHE02,2016,9,76.0,68.0,75,70,Guindy,Chennai,Tamil Nadu,Industrial
CHE02,2016,10,75.0,67.0,75,70,Guindy,Chennai,Tamil Nadu,Industrial
CHE02,2016,11,75.0,65.0,75,70,Guindy,Chennai,Tamil Nadu,Industrial
CHE02,2016,12,75.0,65.0,75,70,Guindy,Chennai,Tamil Nadu,Industrial
CHE03,2016,1,71.0,63.0,65,55,Perambur,Chennai,Tamil Nadu,Commercial
CHE03,2016,2,72.0,65.0,65,55,Perambur,Chennai,Tamil Nadu,Commercial
CHE03,2016,3,72.0,64.0,65,55,Perambur,Chennai,Tamil Nadu,Commercial
CHE03,2016,4,73.0,66.0,65,55,Perambur,Chennai,Tamil Nadu,Commercial
CHE03,2016,5,73.0,69.0,65,55,Perambur,Chennai,Tamil Nadu,Commercial
CHE03,2016,6,73.0,69.0,65,55,Perambur,Chennai,Tamil Nadu,Commercial
CHE03,2016,7,73.0,68.0,65,55,Perambur,Chennai,Tamil Nadu,Commercial
CHE03,2016,8,72.0,68.0,65,55,Perambur,Chennai,Tamil Nadu,Commercial
CHE03,2016,9,74.0,67.0,65,55,Perambur,Chennai,Tamil Nadu,Commercial
CHE03,2016,10,75.0,78.0,65,55,Perambur,Chennai,Tamil Nadu,Commercial
CHE03,2016,11,75.0,80.0,65,55,Perambur,Chennai,Tamil Nadu,Commercial
CHE03,2016,12,72.0,72.0,65,55,Perambur,Chennai,Tamil Nadu,Commercial
CHE04,2016,1,80.0,75.0,65,55,T. Nagar,Chennai,Tamil Nadu,Commercial
CHE04,2016,2,80.0,76.0,65,55,T. Nagar,Chennai,Tamil Nadu,Commercial
CHE04,2016,3,80.0,76.0,65,55,T. Nagar,Chennai,Tamil Nadu,Commercial
CHE04,2016,4,81.0,76.0,65,55,T. Nagar,Chennai,Tamil Nadu,Commercial
CHE04,2016,5,80.0,76.0,65,55,T. Nagar,Chennai,Tamil Nadu,Commercial
CHE04,2016,6,80.0,76.0,65,55,T. Nagar,Chennai,Tamil Nadu,Commercial
CHE04,2016,7,80.0,76.0,65,55,T. Nagar,Chennai,Tamil Nadu,Commercial
CHE04,2016,8,80.0,76.0,65,55,T. Nagar,Chennai,Tamil Nadu,Commercial
CHE04,2016,9,80.0,77.0,65,55,T. Nagar,Chennai,Tamil Nadu,Commercial
CHE04,2016,10,80.0,76.0,65,55,T. Nagar,Chennai,Tamil Nadu,Commercial
CHE04,2016,11,76.0,73.0,65,55,T. Nagar,Chennai,Tamil Nadu,Commercial
CHE04,2016,12,76.0,73.0,65,55,T. Nagar,Chennai,Tamil Nadu,Commercial
CHE05,2016,1,70.0,64.0,55,45,Triplicane,Chennai,Tamil Nadu,Residential
CHE05,2016,2,69.0,67.0,55,45,Triplicane,Chennai,Tamil Nadu,Residential
CHE05,2016,3,67.0,66.0,55,45,Triplicane,Chennai,Tamil Nadu,Residential
CHE05,2016,4,71.0,69.0,55,45,Triplicane,Chennai,Tamil Nadu,Residential
CHE05,2016,5,68.0,65.0,55,45,Triplicane,Chennai,Tamil Nadu,Residential
CHE05,2016,6,75.0,75.0,55,45,Triplicane,Chennai,Tamil Nadu,Residential
CHE05,2016,7,81.0,81.0,55,45,Triplicane,Chennai,Tamil Nadu,Residential
CHE05,2016,8,80.0,79.0,55,45,Triplicane,Chennai,Tamil Nadu,Residential
CHE05,2016,9,78.0,76.0,55,45,Triplicane,Chennai,Tamil Nadu,Residential
CHE05,2016,10,72.0,73.0,55,45,Triplicane,Chennai,Tamil Nadu,Residential
CHE05,2016,11,64.0,65.0,55,45,Triplicane,Chennai,Tamil Nadu,Residential
CHE05,2016,12,64.0,56.0,55,45,Triplicane,Chennai,Tamil Nadu,Residential
CHE06,2016,1,73.0,65.0,65,55,Pallikaranai,Chennai,Tamil Nadu,Commercial
CHE06,2016,2,74.0,66.0,65,55,Pallikaranai,Chennai,Tamil Nadu,Commercial
CHE06,2016,3,73.0,67.0,65,55,Pallikaranai,Chennai,Tamil Nadu,Commercial
CHE06,2016,4,74.0,67.0,65,55,Pallikaranai,Chennai,Tamil Nadu,Commercial
CHE06,2016,5,74.0,69.0,65,55,Pallikaranai,Chennai,Tamil Nadu,Commercial
CHE06,2016,6,74.0,70.0,65,55,Pallikaranai,Chennai,Tamil Nadu,Commercial
CHE06,2016,7,74.0,68.0,65,55,Pallikaranai,Chennai,Tamil Nadu,Commercial
CHE06,2016,8,80.0,76.0,65,55,Pallikaranai,Chennai,Tamil Nadu,Commercial
CHE06,2016,9,77.0,73.0,65,55,Pallikaranai,Chennai,Tamil Nadu,Commercial
CHE06,2016,10,74.0,67.0,65,55,Pallikaranai,Chennai,Tamil Nadu,Commercial
CHE06,2016,11,74.0,67.0,65,55,Pallikaranai,Chennai,Tamil Nadu,Commercial
CHE06,2016,12,88.0,82.0,65,55,Pallikaranai,Chennai,Tamil Nadu,Commercial
CHE07,2016,1,73.0,65.0,55,45,Velachery,Chennai,Tamil Nadu,Residential
CHE07,2016,2,74.0,66.0,55,45,Velachery,Chennai,Tamil Nadu,Residential
CHE07,2016,3,73.0,67.0,55,45,Velachery,Chennai,Tamil Nadu,Residential
CHE07,2016,4,74.0,67.0,55,45,Velachery,Chennai,Tamil Nadu,Residential
CHE07,2016,5,74.0,69.0,55,45,Velachery,Chennai,Tamil Nadu,Residential
CHE07,2016,6,74.0,70.0,55,45,Velachery,Chennai,Tamil Nadu,Residential
